id_poliza,num_poliza,nombre_x,apellido_paterno,apellido_materno,rfc,fecha_nacimiento,edad,sexo,estado_civil,ocupacion,ramo,plan,fecha_emision,fecha_inicio_vigencia,fecha_fin_vigencia,num_renovaciones,status_poliza,motivo_baja,canal_venta,marca_vehiculo,modelo_vehiculo,tipo_vehiculo,suma_asegurada,deducible,prima_neta,prima_total,forma_pago,agente_id,estado,municipio,codigo_postal,nombre_largo_x,tasa_base_x,nombre_largo_y,tasa_base_y,nombre_y,region_x,g_edad,nombre_largo,tasa_base,nombre,region_y,prima_calc,nivel_riesgo,edad_calc,dias_vigencia,fraccion_expuesta
POL-031261,Vid-23-031261,Gloria,Soto,Lopez,SOGL730320PB2,1973-03-20,53,F,Divorciado,Gerente,Vida,10 anios,2023-11-06,2023-11-06,2024-11-06,1,Vigente,,Broker,,,,2000000,,48960.0,56793.6,Anual,AG040,Queretaro,Queretaro,45185.0,Vida Individual,0.018,Vida Individual,0.018,Luz Rodriguez,Tamaulipas,46-60,Vida Individual,0.018,Luz Rodriguez,Tamaulipas,41760.0,ALTO,53.2,366,1.0
POL-031262,Aut-19-031262,Enrique,Ramos,Lopez,RAEL700921ND1,1970-09-21,55,M,Viudo,Contador,Autos,RC+LT,2019-07-27,2019-07-27,2020-07-27,1,Vigente,,Directo,Volkswagen,2015.0,Pick-up,800000,8000.0,28000.0,35078.4,Mensual,AG057,Chihuahua,Ciudad Juarez,36824.0,Automoviles,0.035,Automoviles,0.035,Sofia Lopez,CDMX,46-60,Automoviles,0.035,Sofia Lopez,CDMX,32480.000000000004,ALTO,55.7,366,1.0
POL-031263,Acc-23-031263,Sandra,Ramos,Rivera,RASR740904IJ1,1974-09-04,51,M,Union libre,Administrativo,Accidentes Personales,Individual,2023-01-17,2023-01-17,2024-01-17,2,Vigente,,Promotor,,,,500000,3000.0,6000.0,7516.8,Mensual,AG078,Sonora,Navojoa,46149.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Luis Aguilar,Veracruz,46-60,Accidentes Personales,0.012,Luis Aguilar,Veracruz,6959.999999999999,MEDIO,51.7,365,1.0
POL-031264,GMM-23-031264,Elena,Perez,Romero,PEER621228PQ6,1962-12-28,63,M,Casado,Estudiante,GMM,Premium,2023-09-23,2023-09-23,2024-09-23,0,Vigente,,Agente,,,,200000,20000.0,5918.0,6864.88,Anual,AG016,Nuevo Leon,San Nicolas,35369.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Gabriela Nunez,CDMX,61+,Gastos Medicos Mayores,0.022,Gabriela Nunez,CDMX,5104.0,BAJO,63.4,366,1.0
POL-031265,Aut-20-031265,Fernando,Navarro,Silva,NAFS670721CN1,1967-07-21,58,M,Soltero,Maestro,Autos,RC+LT,2020-12-20,2020-12-20,2021-12-20,1,Vigente,,Directo,Hyundai,2022.0,Hatchback,150000,8000.0,5250.0,6394.5,Trimestral,AG079,Guanajuato,Guanajuato,88001.0,Automoviles,0.035,Automoviles,0.035,Sofia Perez,Sonora,46-60,Automoviles,0.035,Sofia Perez,Sonora,6090.000000000001,MEDIO,58.8,365,1.0
POL-031266,Aut-22-031266,Manuel,Rios,Gonzalez,RIMG760907VE7,1976-09-07,49,M,Soltero,Arquitecto,Autos,RC+LT,2022-03-21,2022-03-21,2023-03-21,0,Vigente,,Banca Seguros,Kia,2019.0,Sedan,400000,5000.0,14000.0,16727.2,Semestral,AG014,Puebla,Izucar,54097.0,Automoviles,0.035,Automoviles,0.035,Juan Chavez,CDMX,46-60,Automoviles,0.035,Juan Chavez,CDMX,16240.000000000002,ALTO,49.7,365,1.0
POL-031267,Aut-24-031267,Carmen,Romero,Hernandez,ROCH811217IA3,1981-12-17,44,F,Divorciado,Gerente,Autos,Amplia Plus,2024-06-30,2024-06-30,2025-06-30,0,Vigente,,Agente,Toyota,2022.0,Lujo,150000,5000.0,5250.0,6394.5,Trimestral,AG020,Yucatan,Merida,96102.0,Automoviles,0.035,Automoviles,0.035,Rocio Ruiz,Coahuila,31-45,Automoviles,0.035,Rocio Ruiz,Coahuila,6090.000000000001,MEDIO,44.4,365,1.0
POL-031268,Acc-19-031268,Sandra,Ramos,Lopez,RASL940320VS9,1994-03-20,32,M,Union libre,Abogado,Accidentes Personales,Familiar,2019-02-07,2019-02-07,2020-02-07,4,Vencida,,Agente,,,,200000,3000.0,2400.0,2867.52,Semestral,AG031,Puebla,Puebla,43004.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Jorge Romero,Chihuahua,31-45,Accidentes Personales,0.012,Jorge Romero,Chihuahua,2784.0,BAJO,32.2,365,1.0
POL-031269,GMM-20-031269,Raul,Jimenez,Rivera,JIRR751121CP8,1975-11-21,50,M,Union libre,Jubilado,GMM,Premium,2020-12-27,2020-12-27,2021-12-27,2,Vigente,,Agente,,,,1000000,20000.0,25300.0,29348.0,Anual,AG014,Coahuila,Saltillo,37107.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Juan Chavez,CDMX,46-60,Gastos Medicos Mayores,0.022,Juan Chavez,CDMX,25520.0,ALTO,50.5,365,1.0
POL-031270,GMM-20-031270,Antonio,Ramos,Perez,RAAP971209UU2,1997-12-09,28,F,Divorciado,Comerciante,GMM,Elite,2020-08-13,2020-08-13,2021-08-13,3,Vigente,,Agente,,,,2000000,5000.0,44000.0,55123.2,Mensual,AG026,Nuevo Leon,Escobedo,25548.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Esperanza Jimenez,Nuevo Leon,18-30,Gastos Medicos Mayores,0.022,Esperanza Jimenez,Nuevo Leon,51040.0,ALTO,28.4,365,1.0
POL-031271,Aut-21-031271,Ana,Dominguez,Morales,DOAM991008VT9,1999-10-08,26,M,Union libre,Medico,Autos,RC+LT,2021-01-10,2021-01-10,2022-01-10,0,Vigente,,Agente,Nissan,2023.0,Pick-up,400000,3000.0,14000.0,16727.2,Semestral,AG039,Sonora,Ciudad Obregon,26595.0,Automoviles,0.035,Automoviles,0.035,Fernando Torres,Jalisco,18-30,Automoviles,0.035,Fernando Torres,Jalisco,16240.000000000002,ALTO,26.6,365,1.0
POL-031272,Vid-20-031272,Leticia,Jimenez,Torres,JILT951016KJ8,1995-10-16,30,F,Soltero,,Vida,10 anios,2020-02-05,2020-02-05,2021-02-05,0,Cancelada,Siniestro total,Banca Seguros,,,,500000,,9000.0,10440.0,Anual,AG011,Sonora,Guaymas,87439.0,Vida Individual,0.018,Vida Individual,0.018,Luz Sanchez,Veracruz,18-30,Vida Individual,0.018,Luz Sanchez,Veracruz,10440.0,MEDIO,30.6,366,1.0
POL-031273,Aut-24-031273,Sandra,Molina,Ramos,MOSR851228OL3,1985-12-28,40,F,Viudo,Tecnico,Autos,Amplia,2024-10-31,2024-10-31,2025-10-31,3,Vigente,,Agente,Nissan,2016.0,Pick-up,800000,8000.0,28000.0,32480.0,Anual,AG028,Queretaro,El Marques,68017.0,Automoviles,0.035,Automoviles,0.035,Hector Perez,Coahuila,31-45,Automoviles,0.035,Hector Perez,Coahuila,32480.000000000004,ALTO,40.4,365,1.0
POL-031274,GMM-24-031274,Silvia,Vega,Perez,VESP840923SL5,1984-09-23,41,M,Divorciado,Independiente,GMM,Elite,2024-07-27,2024-07-27,2025-07-27,1,Vigente,,Agente,,,,3000000,15000.0,66990.0,77708.4,Anual,AG067,Jalisco,Puerto Vallarta,48617.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Mario Vargas,Jalisco,31-45,Gastos Medicos Mayores,0.022,Mario Vargas,Jalisco,76560.0,ALTO,41.7,365,1.0
POL-031275,GMM-22-031275,Maria,Rios,Rivera,RIMR961016AZ5,1996-10-16,29,M,Union libre,Arquitecto,GMM,Basico,2022-09-28,2022-09-28,2023-09-28,2,Vigente,,Directo,,,,800000,15000.0,17600.0,21028.48,Semestral,AG052,Michoacan,Lazaro Cardenas,30793.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Jose Navarro,Jalisco,18-30,Gastos Medicos Mayores,0.022,Jose Navarro,Jalisco,20416.0,ALTO,29.6,365,1.0
POL-031276,GMM-19-031276,Andres,Vega,Vargas,VEAV840522RS8,1984-05-22,41,M,Casado,Ama de casa,GMM,Plus,2019-02-12,2019-02-12,2020-02-12,2,Vigente,,Broker,,,,300000,8000.0,6699.0,7770.84,Anual,AG077,Coahuila,Acuna,57831.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Oscar Moreno,Chihuahua,31-45,Gastos Medicos Mayores,0.022,Oscar Moreno,Chihuahua,7655.999999999999,MEDIO,42.0,365,1.0
POL-031277,Vid-19-031277,Raul,Cruz,Romero,CRRR751209VJ3,1975-12-09,50,M,Casado,Arquitecto,Vida,20 anios,2019-11-09,2019-11-09,2020-11-09,0,Vencida,,Agente,,,,1000000,,23400.0,29315.52,Mensual,AG047,Baja California,Tijuana,15049.0,Vida Individual,0.018,Vida Individual,0.018,Silvia Silva,Queretaro,46-60,Vida Individual,0.018,Silvia Silva,Queretaro,20880.0,ALTO,50.4,366,1.0
POL-031278,GMM-22-031278,Andres,Reyes,Torres,REAT620424SO2,1962-04-24,64,F,Viudo,Ingeniero,GMM,Premium,2022-03-06,2022-03-06,2023-03-06,2,Vigente,,Agente,,,,200000,8000.0,5984.0,6941.44,Anual,AG059,CDMX,Coyoacan,60419.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Enrique Dominguez,Sonora,61+,Gastos Medicos Mayores,0.022,Enrique Dominguez,Sonora,5104.0,BAJO,64.1,365,1.0
POL-031279,Aut-20-031279,Fernando,Ramirez,Vega,RAFV690117GK3,1969-01-17,57,F,Union libre,Analista,Autos,Amplia,2020-09-22,2020-09-22,2021-09-22,0,Vigente,,Agente,Toyota,2017.0,Hatchback,300000,8000.0,10500.0,13154.4,Mensual,AG015,CDMX,Coyoacan,30633.0,Automoviles,0.035,Automoviles,0.035,Diego Castillo,Michoacan,46-60,Automoviles,0.035,Diego Castillo,Michoacan,12180.000000000002,MEDIO,57.3,365,1.0
POL-031280,GMM-23-031280,Beatriz,Medina,Perez,MEBP731211PP7,1973-12-11,52,F,Divorciado,Tecnico,GMM,Plus,2023-03-15,2023-03-15,2024-03-15,0,Vencida,,Promotor,,,,300000,5000.0,7788.0,9034.08,Anual,AG076,Baja California,Tecate,97475.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Elena Diaz,Estado de Mexico,46-60,Gastos Medicos Mayores,0.022,Elena Diaz,Estado de Mexico,7655.999999999999,MEDIO,52.4,366,1.0
POL-031281,Acc-21-031281,Francisco,Diaz,Lopez,DIFL631106TP1,1963-11-06,62,F,Viudo,Ejecutivo,Accidentes Personales,Familiar,2021-03-02,2021-03-02,2022-03-02,0,Vigente,,Agente,,,,200000,2000.0,2400.0,3006.72,Mensual,AG035,Chihuahua,Ciudad Juarez,73394.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Lorena Ramos,Estado de Mexico,61+,Accidentes Personales,0.012,Lorena Ramos,Estado de Mexico,2784.0,BAJO,62.5,365,1.0
POL-031282,Vid-20-031282,Gabriela,Rios,Mendoza,RIGM841226ED6,1984-12-26,41,F,Union libre,Tecnico,Vida,20 anios,2020-07-04,2020-07-04,2021-07-04,1,Vigente,,Agente,,,,2000000,,40320.0,50512.9,Mensual,AG023,Nuevo Leon,San Pedro,28473.0,Vida Individual,0.018,Vida Individual,0.018,Monica Silva,Coahuila,31-45,Vida Individual,0.018,Monica Silva,Coahuila,41760.0,ALTO,41.4,365,1.0
POL-031283,Aut-19-031283,Oscar,Sanchez,Rivera,SAOR660628FX1,1966-06-28,59,F,Union libre,Gerente,Autos,RC+LT,2019-07-12,2019-07-12,2020-07-12,3,Vigente,,Agente,BMW,2023.0,SUV,300000,3000.0,10500.0,12545.4,Semestral,AG066,CDMX,Tlalpan,40637.0,Automoviles,0.035,Automoviles,0.035,Jose Lopez,Jalisco,46-60,Automoviles,0.035,Jose Lopez,Jalisco,12180.000000000002,MEDIO,59.9,366,1.0
POL-031284,GMM-24-031284,Sofia,Chavez,Silva,CHSS970405MH9,1997-04-05,29,M,Viudo,,GMM,Plus,2024-05-26,2024-05-26,2025-05-26,3,Vigente,,Agente,,,,200000,20000.0,4400.0,5104.0,Anual,AG067,Veracruz,Orizaba,33014.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Mario Vargas,Jalisco,18-30,Gastos Medicos Mayores,0.022,Mario Vargas,Jalisco,5104.0,BAJO,29.1,365,1.0
POL-031285,GMM-19-031285,Hector,Rios,Romero,RIHR860716QW3,1986-07-16,39,M,Union libre,Independiente,GMM,Basico,2019-06-25,2019-06-25,2020-06-25,3,Vigente,,Agente,,,,2000000,10000.0,44000.0,51040.0,Anual,AG014,Michoacan,Apatzingan,73205.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Juan Chavez,CDMX,31-45,Gastos Medicos Mayores,0.022,Juan Chavez,CDMX,51040.0,ALTO,39.8,366,1.0
POL-031286,GMM-20-031286,Luis,Martinez,Vega,MALV670101NA5,1967-01-01,59,M,Soltero,Jubilado,GMM,Premium,2020-09-04,2020-09-04,2021-09-04,1,Vigente,,Agente,,,,3000000,8000.0,84810.0,103298.58,Trimestral,AG047,Coahuila,Monclova,83905.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Silvia Silva,Queretaro,46-60,Gastos Medicos Mayores,0.022,Silvia Silva,Queretaro,76560.0,ALTO,59.4,365,1.0
POL-031287,GMM-21-031287,Daniel,Cruz,Ramirez,CRDR920924NA5,1992-09-24,33,F,Casado,Independiente,GMM,Premium,2021-08-11,2021-08-11,2022-08-11,2,Vigente,,Banca Seguros,,,,500000,5000.0,11000.0,12760.0,Anual,AG033,Coahuila,Monclova,95493.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Manuel Dominguez,CDMX,31-45,Gastos Medicos Mayores,0.022,Manuel Dominguez,CDMX,12760.0,MEDIO,33.6,365,1.0
POL-031288,Acc-19-031288,Valeria,Nunez,Diaz,NUVD850416OU9,1985-04-16,41,M,Union libre,Consultor,Accidentes Personales,Familiar,2019-11-17,2019-11-17,2020-11-17,1,Vigente,,Agente,,,,200000,1000.0,2400.0,2923.2,Trimestral,AG015,Chihuahua,Cuauhtemoc,16720.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Diego Castillo,Michoacan,31-45,Accidentes Personales,0.012,Diego Castillo,Michoacan,2784.0,BAJO,41.1,366,1.0
POL-031289,Aut-19-031289,Monica,Romero,Hernandez,ROMH901117QS6,1990-11-17,35,F,Casado,Ingeniero,Autos,Amplia,2019-04-14,2019-04-14,2020-04-14,1,Vigente,,Agente,BMW,2017.0,Hatchback,150000,5000.0,5250.0,6090.0,Anual,AG029,CDMX,Coyoacan,66201.0,Automoviles,0.035,Automoviles,0.035,Manuel Soto,Veracruz,31-45,Automoviles,0.035,Manuel Soto,Veracruz,6090.000000000001,MEDIO,35.5,366,1.0
POL-031290,GMM-22-031290,Daniel,Perez,Morales,PEDM710219GG5,1971-02-19,55,F,Casado,Consultor,GMM,Premium,2022-04-06,2022-04-06,2023-04-06,2,Vigente,,Agente,,,,500000,15000.0,13475.0,16881.48,Mensual,AG060,Nuevo Leon,Monterrey,67633.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Victor Jimenez,Queretaro,46-60,Gastos Medicos Mayores,0.022,Victor Jimenez,Queretaro,12760.0,MEDIO,55.2,365,1.0
POL-031291,Aut-22-031291,Gabriela,Silva,Diaz,SIGD841012DP5,1984-10-12,41,F,Casado,Tecnico,Autos,Amplia Plus,2022-02-09,2022-02-09,2023-02-09,2,Suspendida,,Directo,Toyota,2021.0,Camioneta,600000,8000.0,21000.0,25090.8,Semestral,AG059,CDMX,Coyoacan,87245.0,Automoviles,0.035,Automoviles,0.035,Enrique Dominguez,Sonora,31-45,Automoviles,0.035,Enrique Dominguez,Sonora,24360.000000000004,ALTO,41.6,365,1.0
POL-031292,GMM-22-031292,Sergio,Martinez,Vargas,MASV710910MP7,1971-09-10,54,M,Casado,Analista,GMM,Plus,2022-05-29,2022-05-29,2023-05-29,3,Vigente,,Agente,,,,1000000,15000.0,26620.0,30879.2,Anual,AG010,Chihuahua,Chihuahua,61860.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Jorge Vargas,Coahuila,46-60,Gastos Medicos Mayores,0.022,Jorge Vargas,Coahuila,25520.0,ALTO,54.7,365,1.0
POL-031293,Aut-22-031293,Enrique,Morales,Martinez,MOEM910126KF1,1991-01-26,35,M,Casado,Estudiante,Autos,Amplia Plus,2022-12-31,2022-12-31,2023-12-31,2,Vigente,,Agente,Kia,2015.0,Pick-up,300000,5000.0,10500.0,13154.4,Mensual,AG080,Chihuahua,Cuauhtemoc,74522.0,Automoviles,0.035,Automoviles,0.035,Sofia Aguilar,Tamaulipas,31-45,Automoviles,0.035,Sofia Aguilar,Tamaulipas,12180.000000000002,MEDIO,35.3,365,1.0
POL-031294,Aut-23-031294,Claudia,Hernandez,Diaz,HECD610725PP4,1961-07-25,64,F,Casado,Consultor,Autos,Amplia Plus,2023-10-10,2023-10-10,2024-10-10,1,Vigente,,Agente,Nissan,2020.0,Lujo,800000,8000.0,28000.0,32480.0,Anual,AG011,Guanajuato,Irapuato,50194.0,Automoviles,0.035,Automoviles,0.035,Luz Sanchez,Veracruz,61+,Automoviles,0.035,Luz Sanchez,Veracruz,32480.000000000004,ALTO,64.8,366,1.0
POL-031295,Aut-22-031295,Sandra,Rodriguez,Lopez,ROSL990628WI8,1999-06-28,26,F,Union libre,Estudiante,Autos,Amplia Plus,2022-07-10,2022-07-10,2023-07-10,2,Vigente,,Agente,BMW,2017.0,Hatchback,600000,5000.0,21000.0,24360.0,Anual,AG067,Baja California,Ensenada,43171.0,Automoviles,0.035,Automoviles,0.035,Mario Vargas,Jalisco,18-30,Automoviles,0.035,Mario Vargas,Jalisco,24360.000000000004,ALTO,26.9,365,1.0
POL-031296,GMM-20-031296,Silvia,Ruiz,Ramirez,RUSR711111RD2,1971-11-11,54,F,Soltero,Ingeniero,GMM,Premium,2020-03-23,2020-03-23,2021-03-23,3,Vigente,,Agente,,,,500000,20000.0,13310.0,16211.58,Trimestral,AG019,Michoacan,Uruapan,54286.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Silvia Hernandez,Veracruz,46-60,Gastos Medicos Mayores,0.022,Silvia Hernandez,Veracruz,12760.0,MEDIO,54.5,365,1.0
POL-031297,Aut-21-031297,Gloria,Ruiz,Martinez,RUGM871220QB2,1987-12-20,38,M,Union libre,Ama de casa,Autos,RC+LT,2021-05-11,2021-05-11,2022-05-11,1,Vigente,,Agente,Nissan,2020.0,Hatchback,800000,5000.0,28000.0,32480.0,Anual,AG028,Coahuila,Piedras Negras,59259.0,Automoviles,0.035,Automoviles,0.035,Hector Perez,Coahuila,31-45,Automoviles,0.035,Hector Perez,Coahuila,32480.000000000004,ALTO,38.4,365,1.0
POL-031298,GMM-19-031298,Esperanza,Romero,Vargas,ROEV910824YO0,1991-08-24,34,M,Union libre,Gerente,GMM,Elite,2019-06-16,2019-06-16,2020-06-16,3,Cancelada,Falta de pago,Agente,,,,200000,20000.0,4400.0,5512.32,Mensual,AG041,Queretaro,Queretaro,51385.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Pablo Dominguez,Baja California,31-45,Gastos Medicos Mayores,0.022,Pablo Dominguez,Baja California,5104.0,BAJO,34.7,366,1.0
POL-031299,Acc-19-031299,Enrique,Medina,Torres,MEET861028WB3,1986-10-28,39,F,Union libre,Estudiante,Accidentes Personales,Individual,2019-07-13,2019-07-13,2020-07-13,0,Vigente,,Agente,,,,200000,2000.0,2400.0,2867.52,Semestral,AG004,Baja California,Tijuana,24934.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Patricia Rios,Veracruz,31-45,Accidentes Personales,0.012,Patricia Rios,Veracruz,2784.0,BAJO,39.6,366,1.0
POL-031300,GMM-21-031300,Fernanda,Perez,Diaz,PEFD751010KE4,1975-10-10,50,M,Viudo,Medico,GMM,Plus,2021-03-28,2021-03-28,2022-03-28,3,Vigente,,Agente,,,,800000,15000.0,20240.0,23478.4,Anual,AG017,Puebla,Cholula,29808.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Diana Molina,Sonora,46-60,Gastos Medicos Mayores,0.022,Diana Molina,Sonora,20416.0,ALTO,50.6,365,1.0
POL-031301,GMM-24-031301,Sofia,Aguilar,Mendoza,AGSM650318UH7,1965-03-18,61,M,Union libre,Administrativo,GMM,Elite,2024-03-31,2024-03-31,2025-03-31,1,Vigente,,Agente,,,,300000,20000.0,8679.0,10369.67,Semestral,AG003,Chihuahua,Chihuahua,74757.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Daniel Sanchez,Queretaro,61+,Gastos Medicos Mayores,0.022,Daniel Sanchez,Queretaro,7655.999999999999,MEDIO,61.2,365,1.0
POL-031302,GMM-20-031302,Daniel,Gomez,Ramirez,GODR670201IR8,1967-02-01,59,F,Casado,Ingeniero,GMM,Elite,2020-05-09,2020-05-09,2021-05-09,1,Vigente,,Agente,,,,800000,5000.0,22616.0,27021.6,Semestral,AG006,Sonora,Ciudad Obregon,46306.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Jose Medina,Yucatan,46-60,Gastos Medicos Mayores,0.022,Jose Medina,Yucatan,20416.0,ALTO,59.3,365,1.0
POL-031303,Aut-21-031303,Adriana,Martinez,Sanchez,MAAS660805AH8,1966-08-05,59,M,Casado,Director,Autos,Amplia Plus,2021-12-28,2021-12-28,2022-12-28,0,Vigente,,Broker,Ford,2015.0,Compacto,200000,8000.0,7000.0,8769.6,Mensual,AG052,Sonora,Guaymas,,Automoviles,0.035,Automoviles,0.035,Jose Navarro,Jalisco,46-60,Automoviles,0.035,Jose Navarro,Jalisco,8120.000000000001,MEDIO,59.8,365,1.0
POL-031304,Acc-21-031304,Patricia,Soto,Sanchez,SOPS730213YQ4,1973-02-13,53,M,Union libre,Administrativo,Accidentes Personales,Familiar,2021-08-11,2021-08-11,2022-08-11,0,Vigente,,Agente,,,,500000,1000.0,6000.0,7516.8,Mensual,AG018,Veracruz,Veracruz,85338.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Oscar Navarro,CDMX,46-60,Accidentes Personales,0.012,Oscar Navarro,CDMX,6959.999999999999,MEDIO,53.3,365,1.0
POL-031305,GMM-21-031305,Andres,Navarro,Lopez,NAAL811111UQ8,1981-11-11,44,F,Viudo,Arquitecto,GMM,Basico,2021-07-04,2021-07-04,2022-07-04,0,Vigente,,Directo,,,,800000,20000.0,18656.0,21640.96,Anual,AG045,Guanajuato,Celaya,12226.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Leticia Morales,Tamaulipas,31-45,Gastos Medicos Mayores,0.022,Leticia Morales,Tamaulipas,20416.0,ALTO,44.5,365,1.0
POL-031306,Aut-19-031306,Diego,Reyes,Reyes,REDR721203DJ5,1972-12-03,53,F,Divorciado,Gerente,Autos,Amplia Plus,2019-06-25,2019-06-25,2020-06-25,2,Vigente,,Agente,Mazda,2023.0,Compacto,200000,3000.0,7000.0,8120.0,Anual,AG080,Guanajuato,Leon,92666.0,Automoviles,0.035,Automoviles,0.035,Sofia Aguilar,Tamaulipas,46-60,Automoviles,0.035,Sofia Aguilar,Tamaulipas,8120.000000000001,MEDIO,53.5,366,1.0
POL-031307,Aut-22-031307,Silvia,Lopez,Perez,LOSP010325YE9,2001-03-25,25,F,Soltero,Empresario,Autos,RC+LT,2022-09-27,2022-09-27,2023-09-27,1,Vigente,,Directo,Volkswagen,2025.0,Sedan,400000,8000.0,14000.0,17052.0,Trimestral,AG011,Estado de Mexico,Tlalnepantla,51544.0,Automoviles,0.035,Automoviles,0.035,Luz Sanchez,Veracruz,18-30,Automoviles,0.035,Luz Sanchez,Veracruz,16240.000000000002,ALTO,25.1,365,1.0
POL-031308,Acc-24-031308,Lorena,Gutierrez,Hernandez,GULH630618DS9,1963-06-18,62,M,Soltero,Ama de casa,Accidentes Personales,Familiar,2024-06-17,2024-06-17,2025-06-17,1,Vigente,,Agente,,,,500000,3000.0,6000.0,6960.0,Anual,AG036,Puebla,Cholula,17279.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Norma Dominguez,Jalisco,61+,Accidentes Personales,0.012,Norma Dominguez,Jalisco,6959.999999999999,MEDIO,62.9,365,1.0
POL-031309,Acc-24-031309,Mario,Vega,Martinez,VEMM770407WE0,1977-04-07,49,F,Soltero,Empleado,Accidentes Personales,Individual,2024-07-20,2024-07-20,2025-07-20,3,Vigente,,Agente,,,,500000,1000.0,6000.0,6960.0,Anual,AG025,Veracruz,Veracruz,72206.0,Accidentes Personales,0.012,Accidentes Personales,0.012,Eduardo Martinez,Tamaulipas,46-60,Accidentes Personales,0.012,Eduardo Martinez,Tamaulipas,6959.999999999999,MEDIO,49.1,365,1.0
POL-031310,GMM-19-031310,Roberto,Medina,Flores,MERF800314ZL2,1980-03-14,46,M,Divorciado,Consultor,GMM,Plus,2019-12-27,2019-12-27,2020-12-27,2,Vigente,,Agente,,,,1000000,20000.0,23980.0,30042.14,Mensual,AG078,Estado de Mexico,Metepec,26215.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Luis Aguilar,Veracruz,46-60,Gastos Medicos Mayores,0.022,Luis Aguilar,Veracruz,25520.0,ALTO,46.2,366,1.0
POL-031311,Aut-22-031311,Ricardo,Ruiz,Garcia,RURG671205BJ4,1967-12-05,58,F,Union libre,Analista,Autos,Amplia,2022-04-28,2022-04-28,2023-04-28,0,Vigente,,Broker,Honda,2023.0,Deportivo,800000,8000.0,28000.0,35078.4,Mensual,AG061,Michoacan,Lazaro Cardenas,56274.0,Automoviles,0.035,Automoviles,0.035,Ana Gutierrez,Queretaro,46-60,Automoviles,0.035,Ana Gutierrez,Queretaro,32480.000000000004,ALTO,58.5,365,1.0
POL-031312,Vid-23-031312,Silvia,Dominguez,Garcia,DOSG020406OC1,2002-04-06,24,F,Soltero,Contador,Vida,Permanente,2023-01-04,2023-01-04,2024-01-04,1,Vigente,,Agente,,,,500000,,9000.0,11275.2,Mensual,AG076,Baja California,Rosarito,54281.0,Vida Individual,0.018,Vida Individual,0.018,Elena Diaz,Estado de Mexico,18-30,Vida Individual,0.018,Elena Diaz,Estado de Mexico,10440.0,MEDIO,24.1,365,1.0
POL-031313,GMM-21-031313,Irene,Molina,Vargas,MOIV661210MR2,1966-12-10,59,M,Union libre,Independiente,GMM,Plus,2021-02-27,2021-02-27,2022-02-27,2,Vigente,,Directo,,,,1000000,15000.0,28270.0,35416.66,Mensual,AG017,Veracruz,Xalapa,56830.0,Gastos Medicos Mayores,0.022,Gastos Medicos Mayores,0.022,Diana Molina,Sonora,46-60,Gastos Medicos Mayores,0.022,Diana Molina,Sonora,25520.0,ALTO,59.4,365,1.0
POL-031314,Vid-21-031314,Victor,Chavez,Hernandez,CHVH780929FM9,1978-09-29,47,M,Soltero,Independiente,Vida,10 anios,2021-09-22,2021-09-22,2022-09-22,2,Vigente,,Broker,,,,2000000,,44640.0,51782.4,Anual,AG049,Yucatan,Tizimin,11487.0,Vida Individual,0.018,Vida Individual,0.018,Pablo Vega,Queretaro,46-60,Vida Individual,0.018,Pablo Vega,Queretaro,41760.0,ALTO,47.6,365,1.0
